Entity,Code,Year,Wine | 00000564 || Production | 005510 || tonnes
Slovenia,SVN,2008,25974
Slovenia,SVN,2009,25750
Slovenia,SVN,2010,22680
Slovenia,SVN,2011,24944
Slovenia,SVN,2012,25000
Slovenia,SVN,2013,22000
Slovenia,SVN,2014,13229
Slovenia,SVN,2015,33662.49
Slovenia,SVN,2016,27894.72
Slovenia,SVN,2017,25738.13
Slovenia,SVN,2018,18276.33
Slovenia,SVN,2019,18821.71
Slovenia,SVN,2020,15654.4
Small Island Developing States (FAO),,1999,14850
Small Island Developing States (FAO),,2000,15590
Small Island Developing States (FAO),,2001,14080
Small Island Developing States (FAO),,2002,10800
Small Island Developing States (FAO),,2003,11000
Small Island Developing States (FAO),,2004,9900
Small Island Developing States (FAO),,2005,9500
Small Island Developing States (FAO),,2006,9390
Small Island Developing States (FAO),,2007,10150
Small Island Developing States (FAO),,2008,10650
Small Island Developing States (FAO),,2009,10400
Small Island Developing States (FAO),,2010,10760
Small Island Developing States (FAO),,2011,11390
Small Island Developing States (FAO),,2012,12400
Small Island Developing States (FAO),,2013,11620
Small Island Developing States (FAO),,2014,12500
Small Island Developing States (FAO),,2015,11510
Small Island Developing States (FAO),,2016,11660
Small Island Developing States (FAO),,2017,15860.9
Small Island Developing States (FAO),,2018,14948
Small Island Developing States (FAO),,2019,14715
Small Island Developing States (FAO),,2020,17596
South Africa,ZAF,1961,305172
South Africa,ZAF,1962,348988
South Africa,ZAF,1963,350429
South Africa,ZAF,1964,373124
South Africa,ZAF,1965,451947
South Africa,ZAF,1966,416420
South Africa,ZAF,1967,432137
South Africa,ZAF,1968,492232
South Africa,ZAF,1969,489843
South Africa,ZAF,1970,423584
South Africa,ZAF,1971,552859
South Africa,ZAF,1972,535171
South Africa,ZAF,1973,538752
South Africa,ZAF,1974,504655
South Africa,ZAF,1975,589633
South Africa,ZAF,1976,597476
South Africa,ZAF,1977,482340
South Africa,ZAF,1978,606277
South Africa,ZAF,1979,630352
South Africa,ZAF,1980,706872
South Africa,ZAF,1981,666712
South Africa,ZAF,1982,772332
South Africa,ZAF,1983,791723
South Africa,ZAF,1984,783815
South Africa,ZAF,1985,733460
South Africa,ZAF,1986,646832
South Africa,ZAF,1987,754686
South Africa,ZAF,1988,784174
South Africa,ZAF,1989,819275
South Africa,ZAF,1990,771338
South Africa,ZAF,1991,801668
South Africa,ZAF,1992,770009
South Africa,ZAF,1993,628059
South Africa,ZAF,1994,719929
South Africa,ZAF,1995,752668
South Africa,ZAF,1996,845071
South Africa,ZAF,1997,811457
South Africa,ZAF,1998,770251
South Africa,ZAF,1999,796841
South Africa,ZAF,2000,694917
South Africa,ZAF,2001,647077
South Africa,ZAF,2002,718831
South Africa,ZAF,2003,885324
South Africa,ZAF,2004,927920
South Africa,ZAF,2005,840649
South Africa,ZAF,2006,939779
South Africa,ZAF,2007,978269
South Africa,ZAF,2008,1016484
South Africa,ZAF,2009,998660
South Africa,ZAF,2010,932695
South Africa,ZAF,2011,972590
South Africa,ZAF,2012,1056841
South Africa,ZAF,2013,1098170
South Africa,ZAF,2014,1146006
South Africa,ZAF,2015,1123100
South Africa,ZAF,2016,1053100
South Africa,ZAF,2017,1082000
South Africa,ZAF,2018,950300
South Africa,ZAF,2019,973500
South Africa,ZAF,2020,1040000
South America,,1961,2405706
South America,,1962,2695792
South America,,1963,2753261
South America,,1964,2630505
South America,,1965,2489082
South America,,1966,2892840
South America,,1967,3604240
South America,,1968,2770640
South America,,1969,2442540
South America,,1970,2532115
South America,,1971,3000057
South America,,1972,2945809
South America,,1973,3168552
South America,,1974,3527901
South America,,1975,2983014
South America,,1976,3651547
South America,,1977,3239170
South America,,1978,2937449
South America,,1979,3585789
South America,,1980,3211762
South America,,1981,3177921
South America,,1982,3560108
South America,,1983,3243988
South America,,1984,2594784
South America,,1985,2468773
South America,,1986,2507778
South America,,1987,3302371
South America,,1988,2959575
South America,,1989,2799636
South America,,1990,2225825
South America,,1991,2143979
South America,,1992,2206437
South America,,1993,2219740
South America,,1994,2566377
South America,,1995,2380324
South America,,1996,1999045
South America,,1997,2204987
South America,,1998,2158682
South America,,1999,2512547
South America,,2000,2352163
South America,,2001,2578108
South America,,2002,2263559
South America,,2003,2386970
South America,,2004,2738612
South America,,2005,2787685
South America,,2006,2741750
South America,,2007,2810585
South America,,2008,2855289
South America,,2009,2608160
South America,,2010,2884955
South America,,2011,3093577.2
South America,,2012,2903390.2
South America,,2013,3212149.8
South America,,2014,2930010
South America,,2015,3046211.2
South America,,2016,2252236.8
South America,,2017,2658482.5
South America,,2018,3300353.8
South America,,2019,3029899.2
South America,,2020,2602712.8
South America (FAO),,1961,2405706
South America (FAO),,1962,2695792
South America (FAO),,1963,2753261
South America (FAO),,1964,2630505
South America (FAO),,1965,2489082
South America (FAO),,1966,2892840
South America (FAO),,1967,3604240
South America (FAO),,1968,2770640
South America (FAO),,1969,2442540
South America (FAO),,1970,2532115
South America (FAO),,1971,3000057
South America (FAO),,1972,2945809
South America (FAO),,1973,3168552
South America (FAO),,1974,3527901
South America (FAO),,1975,2983014
South America (FAO),,1976,3651547
South America (FAO),,1977,3239170
South America (FAO),,1978,2937449
South America (FAO),,1979,3585789
South America (FAO),,1980,3211762
South America (FAO),,1981,3177921
South America (FAO),,1982,3560108
South America (FAO),,1983,3243988
South America (FAO),,1984,2594784
South America (FAO),,1985,2468773
South America (FAO),,1986,2507778
South America (FAO),,1987,3302371
South America (FAO),,1988,2959575
South America (FAO),,1989,2799636
South America (FAO),,1990,2225825
South America (FAO),,1991,2143979
South America (FAO),,1992,2206437
South America (FAO),,1993,2219740
South America (FAO),,1994,2566377
South America (FAO),,1995,2380324
South America (FAO),,1996,1999045
South America (FAO),,1997,2204987
South America (FAO),,1998,2158682
South America (FAO),,1999,2512547
South America (FAO),,2000,2352163
South America (FAO),,2001,2578108
South America (FAO),,2002,2263559
South America (FAO),,2003,2386970
South America (FAO),,2004,2738612
South America (FAO),,2005,2787685
South America (FAO),,2006,2741750
South America (FAO),,2007,2810585
South America (FAO),,2008,2855289
South America (FAO),,2009,2608160
South America (FAO),,2010,2884955
South America (FAO),,2011,3093577.2
South America (FAO),,2012,2903390.2
South America (FAO),,2013,3212149.8
South America (FAO),,2014,2930010
South America (FAO),,2015,3046211.2
South America (FAO),,2016,2252236.8
South America (FAO),,2017,2658482.5
South America (FAO),,2018,3300353.8
South America (FAO),,2019,3029899.2
South America (FAO),,2020,2602712.8
South-eastern Asia (FAO),,2010,5982.08
South-eastern Asia (FAO),,2011,6073.54
South-eastern Asia (FAO),,2012,5101.95
South-eastern Asia (FAO),,2013,5604.48
South-eastern Asia (FAO),,2014,3521.29
South-eastern Asia (FAO),,2015,7042.57
South-eastern Asia (FAO),,2016,7042.57
South-eastern Asia (FAO),,2017,7042.57
South-eastern Asia (FAO),,2018,14085.14
South-eastern Asia (FAO),,2019,12474
South-eastern Asia (FAO),,2020,12474
Southern Africa (FAO),,1961,305172
Southern Africa (FAO),,1962,348988
Southern Africa (FAO),,1963,350429
Southern Africa (FAO),,1964,373124
Southern Africa (FAO),,1965,451947
Southern Africa (FAO),,1966,416420
Southern Africa (FAO),,1967,432137
Southern Africa (FAO),,1968,492232
Southern Africa (FAO),,1969,489843
Southern Africa (FAO),,1970,423584
Southern Africa (FAO),,1971,552859
Southern Africa (FAO),,1972,535171
Southern Africa (FAO),,1973,538752
Southern Africa (FAO),,1974,504655
Southern Africa (FAO),,1975,589633
Southern Africa (FAO),,1976,597476
Southern Africa (FAO),,1977,482340
Southern Africa (FAO),,1978,606277
Southern Africa (FAO),,1979,630352
Southern Africa (FAO),,1980,706872
Southern Africa (FAO),,1981,666712
Southern Africa (FAO),,1982,772332
Southern Africa (FAO),,1983,791723
Southern Africa (FAO),,1984,783815
Southern Africa (FAO),,1985,733460
Southern Africa (FAO),,1986,646832
Southern Africa (FAO),,1987,754686
Southern Africa (FAO),,1988,784174
Southern Africa (FAO),,1989,819275
Southern Africa (FAO),,1990,771338
Southern Africa (FAO),,1991,801668
Southern Africa (FAO),,1992,770009
Southern Africa (FAO),,1993,628059
Southern Africa (FAO),,1994,719929
Southern Africa (FAO),,1995,752668
Southern Africa (FAO),,1996,845071
Southern Africa (FAO),,1997,811457
Southern Africa (FAO),,1998,770251
Southern Africa (FAO),,1999,796841
Southern Africa (FAO),,2000,694917
Southern Africa (FAO),,2001,647077
Southern Africa (FAO),,2002,718831
Southern Africa (FAO),,2003,885324
Southern Africa (FAO),,2004,927920
Southern Africa (FAO),,2005,840649
Southern Africa (FAO),,2006,939779
Southern Africa (FAO),,2007,978269
Southern Africa (FAO),,2008,1016484
Southern Africa (FAO),,2009,998660
Southern Africa (FAO),,2010,932695
Southern Africa (FAO),,2011,972590
Southern Africa (FAO),,2012,1056841
Southern Africa (FAO),,2013,1098170
Southern Africa (FAO),,2014,1146006
Southern Africa (FAO),,2015,1123100
Southern Africa (FAO),,2016,1053100
Southern Africa (FAO),,2017,1082000
Southern Africa (FAO),,2018,950300
Southern Africa (FAO),,2019,973500
Southern Africa (FAO),,2020,1040000
Southern Europe (FAO),,1961,8805032
Southern Europe (FAO),,1962,11876327
Southern Europe (FAO),,1963,10091405
Southern Europe (FAO),,1964,12420676
Southern Europe (FAO),,1965,11868262
Southern Europe (FAO),,1966,11409082
Southern Europe (FAO),,1967,11692628
Southern Europe (FAO),,1968,11042876
Southern Europe (FAO),,1969,11644189
Southern Europe (FAO),,1970,11595267
Southern Europe (FAO),,1971,10723830
Southern Europe (FAO),,1972,10593030
Southern Europe (FAO),,1973,13968020
Southern Europe (FAO),,1974,13755780
Southern Europe (FAO),,1975,12095270
Southern Europe (FAO),,1976,11027760
Southern Europe (FAO),,1977,10335803
Southern Europe (FAO),,1978,11887660
Southern Europe (FAO),,1979,15882990
Southern Europe (FAO),,1980,15214509
Southern Europe (FAO),,1981,12525304
Southern Europe (FAO),,1982,13371501
Southern Europe (FAO),,1983,13582693
Southern Europe (FAO),,1984,12496619
Southern Europe (FAO),,1985,11383307
Southern Europe (FAO),,1986,13222497
Southern Europe (FAO),,1987,13763487
Southern Europe (FAO),,1988,9713716
Southern Europe (FAO),,1989,10881817
Southern Europe (FAO),,1990,11512104
Southern Europe (FAO),,1991,11121853
Southern Europe (FAO),,1992,12131082
Southern Europe (FAO),,1993,10297574
Southern Europe (FAO),,1994,9628690
Southern Europe (FAO),,1995,9471666
Southern Europe (FAO),,1996,11010540
Southern Europe (FAO),,1997,10201349
Southern Europe (FAO),,1998,10224115
Southern Europe (FAO),,1999,10835363
Southern Europe (FAO),,2000,11217195
Southern Europe (FAO),,2001,9868560
Southern Europe (FAO),,2002,9502687
Southern Europe (FAO),,2003,10252941
Southern Europe (FAO),,2004,11299928
Southern Europe (FAO),,2005,10105295
Southern Europe (FAO),,2006,10114818
Southern Europe (FAO),,2007,8939267
Southern Europe (FAO),,2008,9443348
Southern Europe (FAO),,2009,8970940
Southern Europe (FAO),,2010,9560622
Southern Europe (FAO),,2011,8717751
Southern Europe (FAO),,2012,8308733
Southern Europe (FAO),,2013,10502067
Southern Europe (FAO),,2014,9212007
Southern Europe (FAO),,2015,9879496
Southern Europe (FAO),,2016,10323224
Southern Europe (FAO),,2017,8768733
Southern Europe (FAO),,2018,11040197
Southern Europe (FAO),,2019,9506192
Southern Europe (FAO),,2020,10371275
Spain,ESP,1961,2018400
Spain,ESP,1962,2422200
Spain,ESP,1963,2555400
Spain,ESP,1964,3417500
Spain,ESP,1965,2645200
Spain,ESP,1966,3074900
Spain,ESP,1967,2331045
Spain,ESP,1968,2313300
Spain,ESP,1969,2461900
Spain,ESP,1970,2560500
Spain,ESP,1971,2432500
Spain,ESP,1972,2656000
Spain,ESP,1973,3999900
Spain,ESP,1974,3619000
Spain,ESP,1975,3246500
Spain,ESP,1976,2432700
Spain,ESP,1977,2182000
Spain,ESP,1978,2946100
Spain,ESP,1979,4820500
Spain,ESP,1980,4240200
Spain,ESP,1981,3366700
Spain,ESP,1982,3743300
Spain,ESP,1983,3091300
Spain,ESP,1984,3395800
Spain,ESP,1985,3238200
Spain,ESP,1986,3508200
Spain,ESP,1987,3997600
Spain,ESP,1988,2212900
Spain,ESP,1989,3113000
Spain,ESP,1990,3969200
Spain,ESP,1991,3139000
Spain,ESP,1992,3383200
Spain,ESP,1993,2650700
Spain,ESP,1994,2078300
Spain,ESP,1995,2104000
Spain,ESP,1996,3040100
Spain,ESP,1997,3321700
Spain,ESP,1998,3022400
Spain,ESP,1999,3338800
Spain,ESP,2000,4117300
Spain,ESP,2001,3095100
Spain,ESP,2002,3454000
Spain,ESP,2003,4246241
Spain,ESP,2004,4280433
Spain,ESP,2005,3643700
Spain,ESP,2006,3890731
Spain,ESP,2007,3520870
Spain,ESP,2008,3736690
Spain,ESP,2009,3250610
Spain,ESP,2010,3610000
Spain,ESP,2011,3370910
Spain,ESP,2012,3112260
Spain,ESP,2013,4607850
Spain,ESP,2014,3950000
Spain,ESP,2015,3776916.5
Spain,ESP,2016,3930000
Spain,ESP,2017,3250000
Spain,ESP,2018,4490000
Spain,ESP,2019,3370000
Spain,ESP,2020,4070000
Switzerland,CHE,1961,73658
Switzerland,CHE,1962,71817
Switzerland,CHE,1963,81128
Switzerland,CHE,1964,84353
Switzerland,CHE,1965,79673
Switzerland,CHE,1966,72723
Switzerland,CHE,1967,85019
Switzerland,CHE,1968,90483
Switzerland,CHE,1969,72850
Switzerland,CHE,1970,115850
Switzerland,CHE,1971,80920
Switzerland,CHE,1972,92830
Switzerland,CHE,1973,120400
Switzerland,CHE,1974,70150
Switzerland,CHE,1975,76720
Switzerland,CHE,1976,106900
Switzerland,CHE,1977,115400
Switzerland,CHE,1978,72900
Switzerland,CHE,1979,103800
Switzerland,CHE,1980,78988
Switzerland,CHE,1981,80098
Switzerland,CHE,1982,172440
Switzerland,CHE,1983,151333
Switzerland,CHE,1984,102959
Switzerland,CHE,1985,109395
Switzerland,CHE,1986,118004
Switzerland,CHE,1987,110023
Switzerland,CHE,1988,104588
Switzerland,CHE,1989,159805
Switzerland,CHE,1990,123465
Switzerland,CHE,1991,124578
Switzerland,CHE,1992,123888
Switzerland,CHE,1993,115603
Switzerland,CHE,1994,118869
Switzerland,CHE,1995,118140
Switzerland,CHE,1996,122477
Switzerland,CHE,1997,104300
Switzerland,CHE,1998,117224
Switzerland,CHE,1999,130966
Switzerland,CHE,2000,127572
Switzerland,CHE,2001,117389
Switzerland,CHE,2002,111240
Switzerland,CHE,2003,107660
Switzerland,CHE,2004,115866
Switzerland,CHE,2005,100096
Switzerland,CHE,2006,101112
Switzerland,CHE,2007,104094
Switzerland,CHE,2008,107447
Switzerland,CHE,2009,111354
Switzerland,CHE,2010,103094
Switzerland,CHE,2011,112006
Switzerland,CHE,2012,100387
Switzerland,CHE,2013,83863
Switzerland,CHE,2014,93365
Switzerland,CHE,2015,85045
Switzerland,CHE,2016,107674
Switzerland,CHE,2017,79179
Switzerland,CHE,2018,111153
Switzerland,CHE,2019,97945
Switzerland,CHE,2020,83424
Syria,SYR,1968,95
Syria,SYR,1969,125
Syria,SYR,1970,90
Syria,SYR,1971,93
Syria,SYR,1972,235
Syria,SYR,1973,240
Syria,SYR,1974,315
Syria,SYR,1975,300
Syria,SYR,1976,288
Syria,SYR,1977,300
Syria,SYR,1978,295
Syria,SYR,1979,300
Syria,SYR,1980,245
Syria,SYR,1981,235
Syria,SYR,1982,372
Syria,SYR,1983,323
Syria,SYR,1984,341
Syria,SYR,1985,402
Syria,SYR,1986,423
Syria,SYR,1987,322
Syria,SYR,1988,347
Syria,SYR,1989,426
Syria,SYR,1990,349
Syria,SYR,1991,280
Syria,SYR,1992,245
Syria,SYR,1993,300
Syria,SYR,1994,256
Syria,SYR,1995,249
Syria,SYR,1996,276
Syria,SYR,1997,265
Syria,SYR,1998,218
Syria,SYR,1999,201
Syria,SYR,2000,326
Syria,SYR,2001,303
Syria,SYR,2002,296
Syria,SYR,2003,315
Syria,SYR,2004,257
Syria,SYR,2005,225
Syria,SYR,2006,213
Syria,SYR,2007,210
Syria,SYR,2008,179
Syria,SYR,2009,185
Syria,SYR,2010,72
Syria,SYR,2011,129
Syria,SYR,2012,85
Syria,SYR,2013,70
Syria,SYR,2014,45.65
Syria,SYR,2015,50.67
Syria,SYR,2016,51.65
Syria,SYR,2017,56.58
Syria,SYR,2018,48.58
Syria,SYR,2019,50
Syria,SYR,2020,50
Tajikistan,TJK,1992,20740
Tajikistan,TJK,1993,15620
Tajikistan,TJK,1994,14680
Tajikistan,TJK,1995,12390
Tajikistan,TJK,1996,13110
Tajikistan,TJK,1997,8220
Tajikistan,TJK,1998,6510
Tajikistan,TJK,1999,5170
Tajikistan,TJK,2000,3930
Tajikistan,TJK,2001,5570
Tajikistan,TJK,2002,6325
Tajikistan,TJK,2003,2484
Tajikistan,TJK,2004,1535
Tajikistan,TJK,2005,536
Tajikistan,TJK,2006,410
Tajikistan,TJK,2007,240
Tajikistan,TJK,2008,280
Tajikistan,TJK,2009,280
Tajikistan,TJK,2010,215
Tajikistan,TJK,2011,176
Tajikistan,TJK,2012,151
Tajikistan,TJK,2013,164
Tajikistan,TJK,2014,160
Tajikistan,TJK,2015,90
Tajikistan,TJK,2016,202.5
Tajikistan,TJK,2017,202.5
Tajikistan,TJK,2018,218.7
Tajikistan,TJK,2019,218.7
Tajikistan,TJK,2020,218.7
Tunisia,TUN,1961,143740
Tunisia,TUN,1962,185400
Tunisia,TUN,1963,198600
Tunisia,TUN,1964,183600
Tunisia,TUN,1965,184800
Tunisia,TUN,1966,122200
Tunisia,TUN,1967,94500
Tunisia,TUN,1968,95200
Tunisia,TUN,1969,81800
Tunisia,TUN,1970,54900
Tunisia,TUN,1971,101400
Tunisia,TUN,1972,101800
Tunisia,TUN,1973,105800
Tunisia,TUN,1974,111600
Tunisia,TUN,1975,95500
Tunisia,TUN,1976,58300
Tunisia,TUN,1977,72900
Tunisia,TUN,1978,49100
Tunisia,TUN,1979,63800
Tunisia,TUN,1980,61900
Tunisia,TUN,1981,56800
Tunisia,TUN,1982,47910
Tunisia,TUN,1983,53710
Tunisia,TUN,1984,65700
Tunisia,TUN,1985,52940
Tunisia,TUN,1986,37480
Tunisia,TUN,1987,39220
Tunisia,TUN,1988,20383
Tunisia,TUN,1989,22500
Tunisia,TUN,1990,25800
Tunisia,TUN,1991,41400
Tunisia,TUN,1992,33000
Tunisia,TUN,1993,33245
Tunisia,TUN,1994,28414
Tunisia,TUN,1995,28179
Tunisia,TUN,1996,22086
Tunisia,TUN,1997,37221
Tunisia,TUN,1998,34000
Tunisia,TUN,1999,45305
Tunisia,TUN,2000,39703
Tunisia,TUN,2001,31008
Tunisia,TUN,2002,26372
Tunisia,TUN,2003,23474
Tunisia,TUN,2004,35839
Tunisia,TUN,2005,28563
Tunisia,TUN,2006,34693
Tunisia,TUN,2007,21575
Tunisia,TUN,2008,29070
Tunisia,TUN,2009,24500
Tunisia,TUN,2010,22150
Tunisia,TUN,2011,23010
Tunisia,TUN,2012,28403
Tunisia,TUN,2013,32800
Tunisia,TUN,2014,32000
Tunisia,TUN,2015,32500
Tunisia,TUN,2016,30500
Tunisia,TUN,2017,30500
Tunisia,TUN,2018,32000
Tunisia,TUN,2019,37000
Tunisia,TUN,2020,35000
Turkey,TUR,1961,29140
Turkey,TUR,1962,33885
Turkey,TUR,1963,35149
Turkey,TUR,1964,38540
Turkey,TUR,1965,47281
Turkey,TUR,1966,44389
Turkey,TUR,1967,39645
Turkey,TUR,1968,40408
Turkey,TUR,1969,48388
Turkey,TUR,1970,43030
Turkey,TUR,1971,42094
Turkey,TUR,1972,40141
Turkey,TUR,1973,38277
Turkey,TUR,1974,25404
Turkey,TUR,1975,17636
Turkey,TUR,1976,9871
Turkey,TUR,1977,20122
Turkey,TUR,1978,16448
Turkey,TUR,1979,19305
Turkey,TUR,1980,15120
Turkey,TUR,1981,16247
Turkey,TUR,1982,17597
Turkey,TUR,1983,14281
Turkey,TUR,1984,18456
Turkey,TUR,1985,17212
Turkey,TUR,1986,19215
Turkey,TUR,1987,25300
Turkey,TUR,1988,22524
Turkey,TUR,1989,22992
Turkey,TUR,1990,20865
Turkey,TUR,1991,20005
Turkey,TUR,1992,26969
Turkey,TUR,1993,28797
Turkey,TUR,1994,29960
Turkey,TUR,1995,31834
Turkey,TUR,1996,36320
Turkey,TUR,1997,33613
Turkey,TUR,1998,34463
Turkey,TUR,1999,26400
Turkey,TUR,2000,24766
Turkey,TUR,2001,26829
Turkey,TUR,2002,26162
Turkey,TUR,2003,22548
Turkey,TUR,2004,26724
Turkey,TUR,2005,25982
Turkey,TUR,2006,25215
Turkey,TUR,2007,21302
Turkey,TUR,2008,24531
Turkey,TUR,2009,23250
Turkey,TUR,2010,27950
Turkey,TUR,2011,28490
Turkey,TUR,2012,31230
Turkey,TUR,2013,31380
Turkey,TUR,2014,44707
Turkey,TUR,2015,56017
Turkey,TUR,2016,39402
Turkey,TUR,2017,24861.79
Turkey,TUR,2018,23618.62
Turkey,TUR,2019,26627
Turkey,TUR,2020,26000
Turkmenistan,TKM,1992,13200
Turkmenistan,TKM,1993,12000
Turkmenistan,TKM,1994,32400
Turkmenistan,TKM,1995,49200
Turkmenistan,TKM,1996,15000
Turkmenistan,TKM,1997,36000
Turkmenistan,TKM,1998,36000
Turkmenistan,TKM,1999,35400
Turkmenistan,TKM,2000,36000
Turkmenistan,TKM,2001,39600
Turkmenistan,TKM,2002,40200
Turkmenistan,TKM,2003,40800
Turkmenistan,TKM,2004,42000
Turkmenistan,TKM,2005,43200
Turkmenistan,TKM,2006,43800
Turkmenistan,TKM,2007,44400
Turkmenistan,TKM,2008,39000
Turkmenistan,TKM,2009,40200
Turkmenistan,TKM,2010,37737.04
Turkmenistan,TKM,2011,37783.11
Turkmenistan,TKM,2012,37727.38
Turkmenistan,TKM,2013,37700.63
Turkmenistan,TKM,2014,37852.78
Turkmenistan,TKM,2015,38288.09
Turkmenistan,TKM,2016,38247.56
Turkmenistan,TKM,2017,38472.32
Turkmenistan,TKM,2018,38747.59
Turkmenistan,TKM,2019,49521.78
Turkmenistan,TKM,2020,49772.07
USSR,OWID_USS,1961,847500
USSR,OWID_USS,1962,1009000
USSR,OWID_USS,1963,1185500
USSR,OWID_USS,1964,1270800
USSR,OWID_USS,1965,1338810
USSR,OWID_USS,1966,1585890
USSR,OWID_USS,1967,1799980
USSR,OWID_USS,1968,1912500
USSR,OWID_USS,1969,2402070
USSR,OWID_USS,1970,2684500
USSR,OWID_USS,1971,2804200
USSR,OWID_USS,1972,1900000
USSR,OWID_USS,1973,2500000
USSR,OWID_USS,1974,2680000
USSR,OWID_USS,1975,2965100
USSR,OWID_USS,1976,3150000
USSR,OWID_USS,1977,3070000
USSR,OWID_USS,1978,2470000
USSR,OWID_USS,1979,2940000
USSR,OWID_USS,1980,3220000
USSR,OWID_USS,1981,3440000
USSR,OWID_USS,1982,3490000
USSR,OWID_USS,1983,3510000
USSR,OWID_USS,1984,3410000
USSR,OWID_USS,1985,2650000
USSR,OWID_USS,1986,1408000
USSR,OWID_USS,1987,1469000
USSR,OWID_USS,1988,1780000
USSR,OWID_USS,1989,1930000
USSR,OWID_USS,1990,1570000
USSR,OWID_USS,1991,1400000
Ukraine,UKR,1992,219000
Ukraine,UKR,1993,175000
Ukraine,UKR,1994,116320
Ukraine,UKR,1995,186000
Ukraine,UKR,1996,172000
Ukraine,UKR,1997,155000
Ukraine,UKR,1998,126000
Ukraine,UKR,1999,125000
Ukraine,UKR,2000,129000
Ukraine,UKR,2001,178000
Ukraine,UKR,2002,243000
Ukraine,UKR,2003,238000
Ukraine,UKR,2004,201212
Ukraine,UKR,2005,212970
Ukraine,UKR,2006,216000
Ukraine,UKR,2007,240000
Ukraine,UKR,2008,250000
Ukraine,UKR,2009,273000
Ukraine,UKR,2010,300200
Ukraine,UKR,2011,212400
Ukraine,UKR,2012,179700
Ukraine,UKR,2013,168250
Ukraine,UKR,2014,86904
Ukraine,UKR,2015,91040
Ukraine,UKR,2016,77250
Ukraine,UKR,2017,79650
Ukraine,UKR,2018,80630
Ukraine,UKR,2019,80650
Ukraine,UKR,2020,67120
United Kingdom,GBR,1981,700
United Kingdom,GBR,1982,700
United Kingdom,GBR,1983,700
United Kingdom,GBR,1984,700
United Kingdom,GBR,1985,600
United Kingdom,GBR,1986,800
United Kingdom,GBR,1987,500
United Kingdom,GBR,1988,600
United Kingdom,GBR,1989,2100
United Kingdom,GBR,1990,1400
United Kingdom,GBR,1991,1500
United Kingdom,GBR,1992,2400
United Kingdom,GBR,1993,1750
United Kingdom,GBR,1994,1833
United Kingdom,GBR,1995,1833
United Kingdom,GBR,1996,1300
United Kingdom,GBR,1997,1800
United Kingdom,GBR,1998,1724
United Kingdom,GBR,1999,1295
United Kingdom,GBR,2000,1319
United Kingdom,GBR,2001,1484
United Kingdom,GBR,2002,955
United Kingdom,GBR,2003,1450
United Kingdom,GBR,2004,1274
United Kingdom,GBR,2005,1314
United Kingdom,GBR,2006,1267
United Kingdom,GBR,2007,1370
United Kingdom,GBR,2008,1348
United Kingdom,GBR,2009,1268
United Kingdom,GBR,2010,1290
United Kingdom,GBR,2011,1590
United Kingdom,GBR,2012,1219
United Kingdom,GBR,2013,425
United Kingdom,GBR,2014,448.03
United Kingdom,GBR,2015,440.35
United Kingdom,GBR,2016,466.36
United Kingdom,GBR,2017,467.47
United Kingdom,GBR,2018,468.97
United Kingdom,GBR,2019,486
United Kingdom,GBR,2020,648
United States,USA,1961,641632
United States,USA,1962,695115
United States,USA,1963,734876
United States,USA,1964,730391
United States,USA,1965,830899
United States,USA,1966,733994
United States,USA,1967,780013
United States,USA,1968,811897
United States,USA,1969,1022542
United States,USA,1970,968776
United States,USA,1971,1369915
United States,USA,1972,1204091
United States,USA,1973,1581337
United States,USA,1974,1424071
United States,USA,1975,1453457
United States,USA,1976,1436597
United States,USA,1977,1582700
United States,USA,1978,1616000
United States,USA,1979,1605000
United States,USA,1980,1800000
United States,USA,1981,1630000
United States,USA,1982,1950000
United States,USA,1983,1476000
United States,USA,1984,1665600
United States,USA,1985,1720000
United States,USA,1986,1927000
United States,USA,1987,1904000
United States,USA,1988,2011000
United States,USA,1989,1829000
United States,USA,1990,1844500
United States,USA,1991,1721800
United States,USA,1992,1521900
United States,USA,1993,1944100
United States,USA,1994,1755000
United States,USA,1995,1866800
United States,USA,1996,1887700
United States,USA,1997,2617600
United States,USA,1998,2050000
United States,USA,1999,2075000
United States,USA,2000,2487000
United States,USA,2001,2395000
United States,USA,2002,2286000
United States,USA,2003,2415000
United States,USA,2004,2466000
United States,USA,2005,2888000
United States,USA,2006,2360000
United States,USA,2007,2488000
United States,USA,2008,2530000
United States,USA,2009,2730000
United States,USA,2010,2711000
United States,USA,2011,2638000
United States,USA,2012,2987000
United States,USA,2013,3217000
United States,USA,2014,3300000
United States,USA,2015,3266630.2
United States,USA,2016,2720878.8
United States,USA,2017,2170461.5
United States,USA,2018,2384006.2
United States,USA,2019,2630772.2
United States,USA,2020,1886634.1
Upper-middle-income countries,,1961,4142623.8
Upper-middle-income countries,,1962,4962981
Upper-middle-income countries,,1963,5330257
Upper-middle-income countries,,1964,5224682.5
Upper-middle-income countries,,1965,5356189.5
Upper-middle-income countries,,1966,5974538
Upper-middle-income countries,,1967,6753833
Upper-middle-income countries,,1968,6454467.5
Upper-middle-income countries,,1969,6848859.5
Upper-middle-income countries,,1970,6682393
Upper-middle-income countries,,1971,7465499
Upper-middle-income countries,,1972,6443069.5
Upper-middle-income countries,,1973,7899733
Upper-middle-income countries,,1974,7912961.5
Upper-middle-income countries,,1975,7741488.5
Upper-middle-income countries,,1976,9081116
Upper-middle-income countries,,1977,8229269
